 f,          83,fy,  -1074.036    
 f,          84,fy,  -1518.914    
 f,          85,fy,  -1645.520    
 f,          86,fy,  -1946.818    
 f,          87,fy,  -2018.518    
 f,          88,fy,  -1860.283    
 f,          89,fy,  -1759.599    
 f,          90,fy,  -2074.881    
 f,          91,fy,  -2115.389    
 f,          92,fy,  -2074.881    
 f,          93,fy,  -2018.500    
 f,          94,fy,  -1946.805    
 f,          95,fy,  -1632.164    
 f,          96,fy,  -2148.079    
 f,          97,fy,  -2139.910    
 f,          98,fy,  -2115.389    
 f,          99,fy,  -2139.910    
 f,         100,fy,  -1232.081    
 f,         101,fy,  -1380.756    
 f,         102,fy,  -907.8133    
 f,         103,fy,  -1074.031    
 f,         104,fy,  -734.6847    
 f,         105,fy,  -1518.894    
 f,         106,fy,  -1645.509    
 f,         107,fy,  -1946.805    
 f,         108,fy,  -2018.500    
 f,         109,fy,  -1860.261    
 f,         110,fy,  -1759.596    
 f,         111,fy,  -2074.888    
 f,         112,fy,  -2115.431    
 f,         113,fy,  -2074.888    
 f,         114,fy,  -2018.518    
 f,         115,fy,  -1946.818    
 f,         116,fy,  -1632.183    
 f,         117,fy,  -2148.075    
 f,         118,fy,  -2139.893    
 f,         119,fy,  -2115.431    
 f,         120,fy,  -2139.893    
 f,         121,fy,  -1232.082    
 f,         122,fy,  -1380.758    
 f,         123,fy,  -1108.494    
 f,         124,fy,  -734.6817    
 f,         125,fy,  -743.7155    
 f,         126,fy,  -907.8113    
 f,         127,fy,  -1074.036    
 f,         128,fy,  -1518.914    
 f,         129,fy,  -1645.520    
 f,         130,fy,  -1946.818    
 f,         131,fy,  -2018.518    
 f,         132,fy,  -1860.283    
 f,         133,fy,  -1759.599    
 f,         134,fy,  -2074.876    
 f,         135,fy,  -2115.452    
 f,         136,fy,  -2074.876    
 f,         137,fy,  -2018.528    
 f,         138,fy,  -1946.823    
 f,         139,fy,  -1632.193    
 f,         140,fy,  -2148.064    
 f,         141,fy,  -2139.887    
 f,         142,fy,  -2115.452    
 f,         143,fy,  -2139.887    
 f,         144,fy,  -1232.075    
 f,         145,fy,  -1380.759    
 f,         146,fy,  -907.8131    
 f,         147,fy,  -1074.037    
 f,         148,fy,  -734.6813    
 f,         149,fy,  -1518.925    
 f,         150,fy,  -1645.522    
 f,         151,fy,  -1946.823    
 f,         152,fy,  -2018.528    
 f,         153,fy,  -1860.294    
 f,         154,fy,  -1759.600    
 f,         156,fy,  -737.3663    
 f,         157,fy,  -2074.865    
 f,         158,fy,  -2115.431    
 f,         159,fy,  -2074.865    
 f,         160,fy,  -2018.524    
 f,         161,fy,  -1946.804    
 f,         162,fy,  -1632.180    
 f,         163,fy,  -2148.066    
 f,         164,fy,  -2139.899    
 f,         165,fy,  -2115.431    
 f,         166,fy,  -2139.899    
 f,         167,fy,  -1232.080    
 f,         168,fy,  -1380.752    
 f,         169,fy,  -1108.495    
 f,         170,fy,  -734.6833    
 f,         171,fy,  -743.7184    
 f,         172,fy,  -907.8148    
 f,         173,fy,  -1074.034    
 f,         174,fy,  -1518.913    
 f,         175,fy,  -1645.509    
 f,         176,fy,  -1946.804    
 f,         177,fy,  -2018.524    
 f,         178,fy,  -1860.279    
 f,         179,fy,  -1759.594    
 f,         180,fy,  -2074.875    
 f,         181,fy,  -2115.436    
 f,         182,fy,  -2074.875    
 f,         183,fy,  -2018.529    
 f,         184,fy,  -1946.804    
 f,         185,fy,  -1632.180    
 f,         187,fy,  -2148.071    
 f,         188,fy,  -2139.896    
 f,         189,fy,  -2115.436    
 f,         190,fy,  -2139.896    
 f,         191,fy,  -1232.087    
 f,         192,fy,  -1380.748    
 f,         193,fy,  -907.8129    
 f,         194,fy,  -1074.033    
 f,         195,fy,  -734.6831    
 f,         196,fy,  -1518.912    
 f,         197,fy,  -1645.511    
 f,         198,fy,  -1946.804    
 f,         199,fy,  -2018.529    
 f,         200,fy,  -1860.279    
 f,         201,fy,  -1759.593    
 f,         202,fy,  -2074.875    
 f,         203,fy,  -2074.875    
 f,         204,fy,  -1946.815    
 f,         205,fy,  -1632.184    
 f,         206,fy,  -2148.066    
 f,         207,fy,  -2139.892    
 f,         208,fy,  -2115.440    
 f,         209,fy,  -2139.892    
 f,         210,fy,  -1232.081    
 f,         211,fy,  -1380.749    
 f,         212,fy,  -1108.496    
 f,         213,fy,  -734.6835    
 f,         214,fy,  -743.7148    
 f,         215,fy,  -907.8133    
 f,         216,fy,  -1074.034    
 f,         217,fy,  -1518.913    
 f,         218,fy,  -1645.519    
 f,         219,fy,  -1946.815    
 f,         220,fy,  -2018.530    
 f,         221,fy,  -1860.284    
 f,         222,fy,  -1759.597    
 f,         223,fy,  -2074.875    
 f,         224,fy,  -1057.716    
 f,         225,fy,  -2074.875    
 f,         226,fy,  -2018.529    
 f,         227,fy,  -1946.804    
 f,         228,fy,  -1632.180    
 f,         230,fy,  -2148.071    
 f,         231,fy,  -2139.896    
 f,         232,fy,  -2115.436    
 f,         233,fy,  -2139.896    
 f,         234,fy,  -1232.087    
 f,         235,fy,  -1380.748    
 f,         236,fy,  -907.8129    
 f,         237,fy,  -1074.033    
 f,         238,fy,  -734.6831    
 f,         239,fy,  -1518.912    
 f,         240,fy,  -1645.511    
 f,         241,fy,  -1946.804    
 f,         242,fy,  -2018.529    
 f,         243,fy,  -1860.279    
 f,         244,fy,  -1759.593    
 f,         245,fy,  -2074.865    
 f,         246,fy,  -2115.431    
 f,         247,fy,  -2074.865    
 f,         248,fy,  -2018.524    
 f,         249,fy,  -1946.804    
 f,         250,fy,  -1632.180    
 f,         251,fy,  -2148.066    
 f,         252,fy,  -2139.899    
 f,         253,fy,  -2115.431    
 f,         254,fy,  -2139.899    
 f,         255,fy,  -1232.080    
 f,         256,fy,  -1380.752    
 f,         257,fy,  -1108.495    
 f,         258,fy,  -734.6833    
 f,         259,fy,  -737.3663    
 f,         260,fy,  -743.7184    
 f,         261,fy,  -907.8148    
 f,         262,fy,  -1074.034    
 f,         263,fy,  -1518.913    
 f,         264,fy,  -1645.509    
 f,         265,fy,  -1946.804    
 f,         266,fy,  -2018.524    
 f,         267,fy,  -1860.279    
 f,         268,fy,  -1759.594    
 f,         269,fy,  -2074.876    
 f,         270,fy,  -2115.452    
 f,         271,fy,  -2074.876    
 f,         272,fy,  -2018.528    
 f,         273,fy,  -1946.823    
 f,         274,fy,  -1632.193    
 f,         276,fy,  -2148.064    
 f,         277,fy,  -2139.887    
 f,         278,fy,  -2115.452    
 f,         279,fy,  -2139.887    
 f,         280,fy,  -1232.075    
 f,         281,fy,  -1380.759    
 f,         282,fy,  -907.8131    
 f,         283,fy,  -1074.037    
 f,         284,fy,  -734.6813    
 f,         285,fy,  -1518.925    
 f,         286,fy,  -1645.522    
 f,         287,fy,  -1946.823    
 f,         288,fy,  -2018.528    
 f,         289,fy,  -1860.294    
 f,         290,fy,  -1759.600    
 f,         291,fy,  -2074.888    
 f,         292,fy,  -2115.431    
 f,         293,fy,  -2074.888    
 f,         294,fy,  -2018.518    
 f,         295,fy,  -1946.818    
 f,         296,fy,  -1632.183    
 f,         298,fy,  -2148.075    
 f,         299,fy,  -2139.894    
 f,         300,fy,  -2115.431    
 f,         301,fy,  -2139.894    
 f,         302,fy,  -1232.082    
 f,         303,fy,  -1380.758    
 f,         304,fy,  -1108.494    
 f,         305,fy,  -734.6818    
 f,         306,fy,  -743.7154    
 f,         307,fy,  -907.8112    
 f,         308,fy,  -1074.036    
 f,         309,fy,  -1518.914    
 f,         310,fy,  -1645.520    
 f,         311,fy,  -1946.818    
 f,         312,fy,  -2018.518    
 f,         313,fy,  -1860.283    
 f,         314,fy,  -1759.599    
 f,         315,fy,  -2074.881    
 f,         316,fy,  -2115.389    
 f,         317,fy,  -2074.881    
 f,         318,fy,  -2018.500    
 f,         319,fy,  -1946.805    
 f,         320,fy,  -1632.164    
 f,         322,fy,  -2148.079    
 f,         323,fy,  -2139.910    
 f,         324,fy,  -2115.389    
 f,         325,fy,  -2139.910    
 f,         326,fy,  -1232.081    
 f,         327,fy,  -1380.756    
 f,         328,fy,  -907.8133    
 f,         329,fy,  -1074.031    
 f,         330,fy,  -734.6847    
 f,         331,fy,  -1518.894    
 f,         332,fy,  -1645.509    
 f,         333,fy,  -1946.805    
 f,         334,fy,  -2018.500    
 f,         335,fy,  -1860.261    
 f,         336,fy,  -1759.596    
 f,         337,fy,  -737.3659    
 f,         338,fy,  -2074.888    
 f,         339,fy,  -2115.431    
 f,         340,fy,  -2074.888    
 f,         341,fy,  -2018.518    
 f,         342,fy,  -1946.818    
 f,         343,fy,  -1632.183    
 f,         345,fy,  -2148.075    
 f,         346,fy,  -2139.893    
 f,         347,fy,  -2115.431    
 f,         348,fy,  -2139.893    
 f,         349,fy,  -1232.082    
 f,         350,fy,  -1380.758    
 f,         351,fy,  -1108.494    
 f,         352,fy,  -734.6817    
 f,         353,fy,  -743.7155    
 f,         354,fy,  -907.8113    
 f,         355,fy,  -1074.036    
 f,         356,fy,  -1518.914    
 f,         357,fy,  -1645.520    
 f,         358,fy,  -1946.818    
 f,         359,fy,  -2018.518    
 f,         360,fy,  -1860.283    
 f,         361,fy,  -1759.599    
 f,         362,fy,  -2074.876    
 f,         363,fy,  -2115.452    
 f,         364,fy,  -2074.876    
 f,         365,fy,  -2018.528    
 f,         366,fy,  -1946.823    
 f,         367,fy,  -1632.193    
 f,         369,fy,  -2148.064    
 f,         370,fy,  -2139.887    
 f,         371,fy,  -2115.452    
 f,         372,fy,  -2139.887    
 f,         373,fy,  -1232.075    
 f,         374,fy,  -1380.759    
 f,         375,fy,  -907.8131    
 f,         376,fy,  -1074.037    
 f,         377,fy,  -734.6813    
 f,         378,fy,  -1518.925    
 f,         379,fy,  -1645.522    
 f,         380,fy,  -1946.823    
 f,         381,fy,  -2018.528    
 f,         382,fy,  -1860.294    
 f,         383,fy,  -1759.600    
 f,         384,fy,  -2074.865    
 f,         385,fy,  -2115.431    
 f,         386,fy,  -2074.865    
 f,         387,fy,  -2018.524    
 f,         388,fy,  -1946.804    
 f,         389,fy,  -1632.180    
 f,         391,fy,  -2148.066    
 f,         392,fy,  -2139.899    
 f,         393,fy,  -2115.431    
 f,         394,fy,  -2139.899    
 f,         395,fy,  -1232.080    
 f,         396,fy,  -1380.752    
 f,         397,fy,  -1108.495    
 f,         398,fy,  -734.6833    
 f,         399,fy,  -743.7184    
 f,         400,fy,  -907.8148    
 f,         401,fy,  -1074.034    
 f,         402,fy,  -1518.913    
 f,         403,fy,  -1645.509    
 f,         404,fy,  -1946.804    
 f,         405,fy,  -2018.524    
 f,         406,fy,  -1860.279    
 f,         407,fy,  -1759.594    
 f,         408,fy,  -2074.875    
 f,         409,fy,  -2115.436    
 f,         410,fy,  -2074.875    
 f,         411,fy,  -2018.529    
 f,         412,fy,  -1946.804    
 f,         413,fy,  -1632.180    
 f,         415,fy,  -2148.071    
 f,         416,fy,  -2139.896    
 f,         417,fy,  -2115.436    
 f,         418,fy,  -2139.896    
 f,         419,fy,  -1232.087    
 f,         420,fy,  -1380.748    
 f,         421,fy,  -907.8129    
 f,         422,fy,  -1074.033    
 f,         423,fy,  -734.6831    
 f,         424,fy,  -1518.912    
 f,         425,fy,  -1645.511    
 f,         426,fy,  -1946.804    
 f,         427,fy,  -2018.529    
 f,         428,fy,  -1860.279    
 f,         429,fy,  -1759.593    
 f,         430,fy,  -2074.875    
 f,         431,fy,  -2115.440    
 f,         432,fy,  -2074.875    
 f,         434,fy,  -2139.892    
 f,         435,fy,  -2115.440    
 f,         436,fy,  -1232.081    
 f,         437,fy,  -1380.749    
 f,         438,fy,  -1108.496    
 f,         439,fy,  -734.6835    
 f,         440,fy,  -737.3652    
 f,         441,fy,  -907.8133    
 f,         442,fy,  -1074.034    
 f,         443,fy,  -1518.913    
 f,         444,fy,  -2018.530    
 f,         445,fy,  -1860.284    
 f,         446,fy,  -1759.597    
 f,         447,fy,  -2074.875    
 f,         448,fy,  -2115.436    
 f,         449,fy,  -2074.875    
 f,         450,fy,  -2018.529    
 f,         451,fy,  -1946.804    
 f,         452,fy,  -1632.180    
 f,         454,fy,  -2148.071    
 f,         455,fy,  -2139.896    
 f,         456,fy,  -2115.436    
 f,         457,fy,  -2139.896    
 f,         458,fy,  -1232.087    
 f,         459,fy,  -1380.748    
 f,         460,fy,  -907.8129    
 f,         461,fy,  -1074.033    
 f,         462,fy,  -734.6831    
 f,         463,fy,  -1518.912    
 f,         464,fy,  -1645.511    
 f,         465,fy,  -1946.804    
 f,         466,fy,  -2018.529    
 f,         467,fy,  -1860.279    
 f,         468,fy,  -1759.593    
 f,         469,fy,  -1299.506    
 f,         470,fy,  -1329.937    
 f,         471,fy,  -1299.506    
 f,         472,fy,  -1257.231    
 f,         473,fy,  -1203.440    
 f,         474,fy,  -998.9322    
 f,         476,fy,  -1354.422    
 f,         477,fy,  -1348.293    
 f,         478,fy,  -1329.937    
 f,         479,fy,  -1348.293    
 f,         480,fy,  -1232.080    
 f,         481,fy,  -1380.752    
 f,         482,fy,  -1108.495    
 f,         483,fy,  -734.6833    
 f,         484,fy,  -743.7184    
 f,         485,fy,  -907.8148    
 f,         486,fy,  -1074.034    
 f,         487,fy,  -1518.913    
 f,         488,fy,  -1083.009    
 f,         489,fy,  -1203.440    
 f,         490,fy,  -1257.231    
 f,         491,fy,  -1138.535    
 f,         492,fy,  -1062.994    
 f,         493,fy,  -1232.075    
 f,         494,fy,  -1380.759    
 f,         495,fy,  -907.8131    
 f,         496,fy,  -1074.037    
 f,         497,fy,  -734.6813    
 f,         498,fy,  -1518.925    
 f,         499,fy,  -520.5151    
 f,         501,fy,  -737.3658    
 f,         502,fy,  -1232.082    
 f,         503,fy,  -1380.758    
 f,         504,fy,  -1108.494    
 f,         505,fy,  -734.6818    
 f,         506,fy,  -743.7154    
 f,         507,fy,  -907.8112    
 f,         508,fy,  -1074.036    
 f,         509,fy,  -1518.914    
 f,         510,fy,  -520.5063    
 f,         512,fy,  -1232.081    
 f,         513,fy,  -1380.756    
 f,         514,fy,  -907.8133    
 f,         515,fy,  -1074.031    
 f,         516,fy,  -734.6847    
 f,         517,fy,  -1518.894    
 f,         518,fy,  -520.5038    
 f,         520,fy,  -1232.082    
 f,         521,fy,  -1380.758    
 f,         522,fy,  -1108.494    
 f,         523,fy,  -734.6817    
 f,         524,fy,  -743.7155    
 f,         525,fy,  -907.8113    
 f,         526,fy,  -1074.036    
 f,         527,fy,  -1518.914    
 f,         528,fy,  -520.5063    
 f,         530,fy,  -1232.075    
 f,         531,fy,  -1380.759    
 f,         532,fy,  -907.8131    
 f,         533,fy,  -1074.037    
 f,         534,fy,  -734.6813    
 f,         535,fy,  -1518.925    
 f,         536,fy,  -520.5151    
 f,         538,fy,  -1232.080    
 f,         539,fy,  -1380.752    
 f,         540,fy,  -1108.495    
 f,         541,fy,  -734.6833    
 f,         542,fy,  -737.3663    
 f,         543,fy,  -743.7184    
 f,         544,fy,  -907.8148    
 f,         545,fy,  -1074.034    
 f,         546,fy,  -1518.913    
 f,         547,fy,  -520.5115    
 f,         549,fy,  -1232.087    
 f,         550,fy,  -1380.748    
 f,         551,fy,  -907.8129    
 f,         552,fy,  -1074.033    
 f,         553,fy,  -734.6831    
 f,         554,fy,  -1518.912    
 f,         555,fy,  -520.5097    
 f,         557,fy,  -1232.081    
 f,         558,fy,  -1380.749    
 f,         559,fy,  -1108.496    
 f,         560,fy,  -734.6835    
 f,         561,fy,  -743.7148    
 f,         562,fy,  -907.8133    
 f,         563,fy,  -1074.034    
 f,         564,fy,  -1518.913    
 f,         565,fy,  -1232.087    
 f,         566,fy,  -1380.748    
 f,         567,fy,  -907.8129    
 f,         568,fy,  -1074.033    
 f,         569,fy,  -734.6831    
 f,         570,fy,  -1518.912    
 f,         571,fy,  -520.5097    
 f,         573,fy,  -737.3663    
 f,         574,fy,  -1232.080    
 f,         575,fy,  -1380.752    
 f,         576,fy,  -1108.495    
 f,         577,fy,  -734.6833    
 f,         578,fy,  -743.7184    
 f,         579,fy,  -907.8148    
 f,         580,fy,  -1074.034    
 f,         581,fy,  -1518.913    
 f,         582,fy,  -520.5115    
 f,         584,fy,  -1232.075    
 f,         585,fy,  -1380.759    
 f,         586,fy,  -907.8131    
 f,         587,fy,  -1074.037    
 f,         588,fy,  -734.6813    
 f,         589,fy,  -1518.925    
 f,         590,fy,  -520.5151    
 f,         592,fy,  -1232.082    
 f,         593,fy,  -1380.758    
 f,         594,fy,  -1108.494    
 f,         595,fy,  -734.6818    
 f,         596,fy,  -743.7154    
 f,         597,fy,  -907.8112    
 f,         598,fy,  -1074.036    
 f,         599,fy,  -1518.914    
 f,         600,fy,  -520.5063    
 f,         602,fy,  -1232.081    
 f,         603,fy,  -1380.756    
 f,         604,fy,  -907.8133    
 f,         605,fy,  -1074.031    
 f,         606,fy,  -734.6847    
 f,         607,fy,  -1518.894    
 f,         608,fy,  -520.5038    
 f,         610,fy,  -1232.082    
 f,         611,fy,  -1380.758    
 f,         612,fy,  -1108.494    
 f,         613,fy,  -734.6817    
 f,         614,fy,  -737.3659    
 f,         615,fy,  -743.7155    
 f,         616,fy,  -907.8113    
 f,         617,fy,  -1074.036    
 f,         618,fy,  -1518.914    
 f,         619,fy,  -520.5063    
 f,         621,fy,  -1232.075    
 f,         622,fy,  -1380.759    
 f,         623,fy,  -907.8131    
 f,         624,fy,  -1074.037    
 f,         625,fy,  -734.6813    
 f,         626,fy,  -1518.925    
 f,         627,fy,  -520.5151    
 f,         629,fy,  -1382.155    
 f,         630,fy,  -1412.572    
 f,         631,fy,  -1382.155    
 f,         632,fy,  -1339.880    
 f,         633,fy,  -1286.075    
 f,         634,fy,  -1071.432    
 f,         635,fy,  -1437.071    
 f,         636,fy,  -1430.928    
 f,         637,fy,  -1412.572    
 f,         638,fy,  -1430.928    
 f,         639,fy,  -1232.080    
 f,         640,fy,  -1380.752    
 f,         641,fy,  -1108.495    
 f,         642,fy,  -734.6833    
 f,         643,fy,  -743.7184    
 f,         644,fy,  -907.8148    
 f,         645,fy,  -1074.034    
 f,         646,fy,  -1518.913    
 f,         647,fy,  -1083.009    
 f,         648,fy,  -1286.075    
 f,         649,fy,  -1339.880    
 f,         650,fy,  -1221.167    
 f,         651,fy,  -1145.630    
 f,         652,fy,  -2074.875    
 f,         653,fy,  -2115.436    
 f,         654,fy,  -2074.875    
 f,         655,fy,  -2018.529    
 f,         656,fy,  -1946.804    
 f,         657,fy,  -1632.180    
 f,         658,fy,  -2148.071    
 f,         659,fy,  -2139.896    
 f,         660,fy,  -2115.436    
 f,         661,fy,  -2139.896    
 f,         662,fy,  -1232.087    
 f,         663,fy,  -1380.748    
 f,         664,fy,  -907.8129    
 f,         665,fy,  -1074.033    
 f,         666,fy,  -734.6831    
 f,         667,fy,  -1518.912    
 f,         668,fy,  -1645.511    
 f,         669,fy,  -1946.804    
 f,         670,fy,  -2018.529    
 f,         671,fy,  -1860.279    
 f,         672,fy,  -1759.593    
 f,         673,fy,  -737.3652    
 f,         674,fy,  -743.7148    
 f,         675,fy,  -1108.496    
 f,         676,fy,  -734.6835    
 f,         677,fy,  -907.8133    
 f,         678,fy,  -1074.034    
 f,         679,fy,  -1380.749    
 f,         680,fy,  -1518.913    
 f,         681,fy,  -1232.081    
 f,         682,fy,  -1645.519    
 f,         683,fy,  -1759.597    
 f,         684,fy,  -1860.284    
 f,         685,fy,  -2074.875    
 f,         686,fy,  -2074.875    
 f,         687,fy,  -2018.530    
 f,         688,fy,  -2139.892    
 f,         689,fy,  -2115.440    
 f,         690,fy,  -2139.892    
 f,         691,fy,  -2018.530    
 f,         692,fy,  -1946.815    
 f,         693,fy,  -520.5083    
 f,         694,fy,  -520.5140    
 f,         695,fy,  -520.5079    
 f,         696,fy,  -520.5079    
 f,         697,fy,  -520.5140    
 f,         698,fy,  -520.5084    
 f,         699,fy,  -520.5065    
 f,         700,fy,  -520.5117    
 f,         701,fy,  -520.5117    
 f,         702,fy,  -520.5065    
 f,         703,fy,  -520.5083    
 f,         704,fy,  -520.5140    
 f,         705,fy,  -520.5079    
 f,         706,fy,  -520.5079    
 f,         707,fy,  -520.5140    
 f,         708,fy,  -520.5084    
 f,         724,fy,  -1645.519    
 f,         725,fy,  -520.5074    
 f,         809,fy,  -339.2424    
 f,         810,fy,  -364.4269    
 f,         811,fy,  -386.0763    
 f,         812,fy,  -404.0131    
 f,         813,fy,  -418.1153    
 f,         814,fy,  -428.2660    
 f,         815,fy,  -434.3878    
 f,         816,fy,  -436.4268    
 f,         817,fy,  -434.3878    
 f,         818,fy,  -428.2660    
 f,         819,fy,  -418.1153    
 f,         820,fy,  -404.0131    
 f,         821,fy,  -386.0763    
 f,         822,fy,  -319.7424    
 f,         823,fy,  -274.9575    
 f,         824,fy,  -300.1545    
 f,         825,fy,  -321.8040    
 f,         826,fy,  -339.7410    
 f,         827,fy,  -353.8396    
 f,         828,fy,  -363.9811    
 f,         829,fy,  -370.1029    
 f,         830,fy,  -372.1545    
 f,         831,fy,  -370.1029    
 f,         832,fy,  -363.9811    
 f,         833,fy,  -353.8396    
 f,         834,fy,  -339.7410    
 f,         835,fy,  -321.8040    
 f,         836,fy,  -263.3508    
 f,         844,fy,  -128.8057    
 f,         845,fy,  -48.29918    
 f,         846,fy,  -146.8099    
 f,         847,fy,  -55.04890    
 f,         848,fy,  -146.8227    
 f,         849,fy,  -55.04907    
 f,         850,fy,  -146.8225    
 f,         851,fy,  -55.05246    
 f,         852,fy,  -146.8098    
 f,         853,fy,  -55.04890    
 f,         854,fy,  -146.8096    
 f,         855,fy,  -55.04907    
 f,         856,fy,  -146.8225    
 f,         857,fy,  -55.05246    
 f,         858,fy,  -146.8096    
 f,         859,fy,  -55.04907    
 f,         860,fy,  -146.8098    
 f,         861,fy,  -55.04890    
 f,         862,fy,  -146.8225    
 f,         863,fy,  -55.05246    
 f,         864,fy,  -146.8227    
 f,         865,fy,  -55.04907    
 f,         866,fy,  -146.8065    
 f,         867,fy,  -55.04907    
 f,         868,fy,  -146.8099    
 f,         869,fy,  -55.04890    
 f,         870,fy,  -146.8238    
 f,         871,fy,  -55.06638    
 f,         872,fy,  -743.7148    
 f,         873,fy,  -73.40675    
 f,         874,fy,  -73.39764    
 f,         875,fy,  -73.39776    
 f,         876,fy,  -1946.815    
 f,         877,fy,  -73.39751    
 f,         878,fy,  -1057.720    
 f,         879,fy,  -2115.440    
 f,         880,fy,  -73.39751    
 f,         881,fy,  -73.41036    
 f,         882,fy,  -2139.892    
 f,         883,fy,  -73.41036    
 f,         884,fy,  -2148.066    
 f,         885,fy,  -2148.066    
 f,         886,fy,  -73.39431    
 f,         887,fy,  -73.41036    
 f,         888,fy,  -73.41036    
 f,         889,fy,  -73.39751    
 f,         890,fy,  -73.39751    
 f,         891,fy,  -2018.530    
 f,         892,fy,  -2018.530    
 f,         893,fy,  -1946.815    
 f,         894,fy,  -1946.815    
 f,         895,fy,  -73.39776    
 f,         896,fy,  -1632.184    
 f,         897,fy,  -64.39793    
 f,         898,fy,  -1632.184    
